video,score
autumn.mp4,-0.08489
sushi.mp4,0.39469
disco-ball.mp4,0.43629
dusk-city.mp4,0.40781
street-artist.mp4,-0.29172
seal.mp4,-0.12616
writing.mp4,0.13642
eiffel-tower.mp4,0.07008
christmas.mp4,0.31055
dark-city.mp4,0.07083
yoga.mp4,-0.18379
airplane-window.mp4,0.43961
shuttle-landing.mp4,-0.14048
moon.mp4,0.16674
swimming-pool.mp4,0.37264
ice-hockey.mp4,-0.04972
beach.mp4,-0.13062
flowing-river.mp4,-0.09378
flower.mp4,0.14388
ice_cream.mp4,0.13444
crops-field.mp4,-0.15501
jellyfish.mp4,0.05477
waves.mp4,-0.05531
cloudy-sky.mp4,-0.25508
traffic.mp4,0.52025
offroad-car.mp4,-0.18446
police-car.mp4,0.23456
cooking.mp4,0.45017
coffee-machine.mp4,-0.03261
dunes.mp4,-0.30847
surfer.mp4,-0.0396
photographer.mp4,0.56863
people-dancing.mp4,0.22994
bird-walking.mp4,-0.09925
earth.mp4,0.3019
timelapse-night.mp4,0.44657
butterfly.mp4,-0.11701
winter.mp4,-0.34532
playing-basketball.mp4,-0.16825
workers.mp4,0.25288
wind-turbine.mp4,-0.08076
swing.mp4,-0.07879
spaghetti.mp4,-0.02738
gym-workout.mp4,-0.0795
sketching.mp4,-0.25122
strawberry-slicing.mp4,-0.16484
work.mp4,-0.02494
candles.mp4,0.34741
clown-fish.mp4,0.51947
food-market.mp4,0.23207
