video,score
autumn.mp4,2.83325
sushi.mp4,2.51042
disco-ball.mp4,2.60786
dusk-city.mp4,2.70275
street-artist.mp4,2.76258
seal.mp4,2.67824
writing.mp4,2.68672
eiffel-tower.mp4,2.56064
christmas.mp4,2.93618
dark-city.mp4,2.49514
yoga.mp4,2.66812
airplane-window.mp4,2.95758
shuttle-landing.mp4,2.55301
moon.mp4,2.71086
swimming-pool.mp4,3.03528
ice-hockey.mp4,2.80412
beach.mp4,2.37789
flowing-river.mp4,2.54709
flower.mp4,2.64908
ice_cream.mp4,2.86549
crops-field.mp4,2.71579
jellyfish.mp4,2.96352
waves.mp4,2.38604
cloudy-sky.mp4,2.81807
traffic.mp4,2.76704
offroad-car.mp4,2.94853
police-car.mp4,2.85522
cooking.mp4,2.4425
coffee-machine.mp4,2.68837
dunes.mp4,2.4767
surfer.mp4,2.63457
photographer.mp4,2.43132
people-dancing.mp4,2.03768
bird-walking.mp4,2.56373
earth.mp4,2.44238
timelapse-night.mp4,2.69835
butterfly.mp4,3.01482
winter.mp4,2.73432
playing-basketball.mp4,2.58654
workers.mp4,2.5818
wind-turbine.mp4,2.3242
swing.mp4,2.49049
spaghetti.mp4,2.74595
gym-workout.mp4,2.61839
sketching.mp4,2.7535
strawberry-slicing.mp4,2.62538
work.mp4,2.46934
candles.mp4,3.03492
clown-fish.mp4,2.76073
food-market.mp4,2.56825
