video,score
autumn.mp4,0.59221
sushi.mp4,0.31706
disco-ball.mp4,0.50869
dusk-city.mp4,0.30846
street-artist.mp4,0.44246
seal.mp4,0.45683
writing.mp4,0.31874
eiffel-tower.mp4,0.42694
christmas.mp4,0.38058
dark-city.mp4,0.52927
yoga.mp4,0.65811
airplane-window.mp4,0.27705
shuttle-landing.mp4,0.62944
moon.mp4,0.94716
swimming-pool.mp4,0.36566
ice-hockey.mp4,0.69498
beach.mp4,0.55897
flowing-river.mp4,0.37995
flower.mp4,0.29826
ice_cream.mp4,0.4472
crops-field.mp4,0.65676
jellyfish.mp4,0.5893
waves.mp4,0.52499
cloudy-sky.mp4,0.59888
traffic.mp4,0.39616
offroad-car.mp4,0.47995
police-car.mp4,0.39239
cooking.mp4,0.37229
coffee-machine.mp4,0.53938
dunes.mp4,0.52205
surfer.mp4,0.55185
photographer.mp4,0.25318
people-dancing.mp4,0.39103
bird-walking.mp4,0.56066
earth.mp4,0.4565
timelapse-night.mp4,0.5343
butterfly.mp4,0.53346
winter.mp4,0.46255
playing-basketball.mp4,0.55878
workers.mp4,0.41016
wind-turbine.mp4,0.59081
swing.mp4,0.43863
spaghetti.mp4,0.64547
gym-workout.mp4,0.53871
sketching.mp4,0.52943
strawberry-slicing.mp4,0.47589
work.mp4,0.49516
candles.mp4,0.49402
clown-fish.mp4,0.28565
food-market.mp4,0.3907
