video,score
autumn.mp4,-0.11107
sushi.mp4,0.20684
disco-ball.mp4,0.41093
dusk-city.mp4,0.38069
street-artist.mp4,-0.1976
seal.mp4,-0.06115
writing.mp4,0.26763
eiffel-tower.mp4,0.14645
christmas.mp4,0.36642
dark-city.mp4,-0.04655
yoga.mp4,-0.18279
airplane-window.mp4,0.6914
shuttle-landing.mp4,-0.05215
moon.mp4,-0.03697
swimming-pool.mp4,0.41993
ice-hockey.mp4,-0.06428
beach.mp4,-0.16772
flowing-river.mp4,-0.08567
flower.mp4,0.33523
ice_cream.mp4,-0.05858
crops-field.mp4,-0.08999
jellyfish.mp4,-0.01435
waves.mp4,-0.06484
cloudy-sky.mp4,-0.15697
traffic.mp4,0.63276
offroad-car.mp4,-0.16093
police-car.mp4,0.15581
cooking.mp4,0.27226
coffee-machine.mp4,-0.04061
dunes.mp4,-0.27279
surfer.mp4,-0.05513
photographer.mp4,0.75328
people-dancing.mp4,0.06834
bird-walking.mp4,-0.0805
earth.mp4,0.10426
timelapse-night.mp4,0.4209
butterfly.mp4,-0.08948
winter.mp4,-0.28585
playing-basketball.mp4,-0.07792
workers.mp4,0.10845
wind-turbine.mp4,-0.05334
swing.mp4,-0.14539
spaghetti.mp4,-0.07989
gym-workout.mp4,-0.07929
sketching.mp4,-0.12729
strawberry-slicing.mp4,-0.21517
work.mp4,-0.06846
candles.mp4,0.11988
clown-fish.mp4,0.44294
food-market.mp4,0.05069
