video,score
autumn.mp4,3.74422
sushi.mp4,6.62782
disco-ball.mp4,2.22415
dusk-city.mp4,6.21761
street-artist.mp4,4.90342
seal.mp4,4.70321
writing.mp4,6.08383
eiffel-tower.mp4,4.67371
christmas.mp4,5.11736
dark-city.mp4,4.55787
yoga.mp4,2.52199
airplane-window.mp4,5.60122
shuttle-landing.mp4,2.69569
moon.mp4,0.21465
swimming-pool.mp4,5.05152
ice-hockey.mp4,1.67813
beach.mp4,2.82958
flowing-river.mp4,6.11405
flower.mp4,5.71615
ice_cream.mp4,4.09836
crops-field.mp4,2.82628
jellyfish.mp4,3.03377
waves.mp4,4.34047
cloudy-sky.mp4,3.02938
traffic.mp4,4.79736
offroad-car.mp4,5.07671
police-car.mp4,5.54227
cooking.mp4,5.80056
coffee-machine.mp4,3.64526
dunes.mp4,4.5025
surfer.mp4,2.74274
photographer.mp4,6.15385
people-dancing.mp4,4.68355
bird-walking.mp4,3.29944
earth.mp4,3.3591
timelapse-night.mp4,4.30295
butterfly.mp4,3.76875
winter.mp4,5.11335
playing-basketball.mp4,3.84979
workers.mp4,5.40823
wind-turbine.mp4,3.09216
swing.mp4,5.59239
spaghetti.mp4,3.05712
gym-workout.mp4,4.33839
sketching.mp4,4.2715
strawberry-slicing.mp4,5.34833
work.mp4,4.27134
candles.mp4,2.99833
clown-fish.mp4,6.90004
food-market.mp4,4.29066
