video,score
autumn.mp4,3.26104
sushi.mp4,6.04104
disco-ball.mp4,2.11755
dusk-city.mp4,5.97973
street-artist.mp4,4.95378
seal.mp4,4.39044
writing.mp4,6.01266
eiffel-tower.mp4,4.69963
christmas.mp4,4.81424
dark-city.mp4,3.57171
yoga.mp4,2.35045
airplane-window.mp4,5.9672
shuttle-landing.mp4,2.62458
moon.mp4,0.0363
swimming-pool.mp4,5.36863
ice-hockey.mp4,1.36785
beach.mp4,3.78784
flowing-river.mp4,5.72298
flower.mp4,6.32358
ice_cream.mp4,4.06515
crops-field.mp4,2.36953
jellyfish.mp4,2.75082
waves.mp4,3.65896
cloudy-sky.mp4,3.41632
traffic.mp4,4.63461
offroad-car.mp4,4.932
police-car.mp4,5.24986
cooking.mp4,5.33941
coffee-machine.mp4,3.07977
dunes.mp4,4.27975
surfer.mp4,2.46917
photographer.mp4,6.27723
people-dancing.mp4,5.07179
bird-walking.mp4,3.13197
earth.mp4,3.24642
timelapse-night.mp4,3.53543
butterfly.mp4,3.58177
winter.mp4,5.04297
playing-basketball.mp4,3.9643
workers.mp4,5.02356
wind-turbine.mp4,3.39131
swing.mp4,5.14373
spaghetti.mp4,2.81544
gym-workout.mp4,4.03923
sketching.mp4,3.80851
strawberry-slicing.mp4,4.98945
work.mp4,4.08219
candles.mp4,2.87311
clown-fish.mp4,6.31287
food-market.mp4,4.54441
