video,score
autumn.mp4,27.80291
sushi.mp4,15.92537
disco-ball.mp4,26.16481
dusk-city.mp4,16.96914
street-artist.mp4,28.75137
seal.mp4,30.27325
writing.mp4,28.30231
eiffel-tower.mp4,28.18461
christmas.mp4,17.67019
dark-city.mp4,21.28086
yoga.mp4,72.21392
airplane-window.mp4,6.744
shuttle-landing.mp4,45.10361
moon.mp4,35.38343
swimming-pool.mp4,15.63871
ice-hockey.mp4,46.89361
beach.mp4,41.69661
flowing-river.mp4,32.37282
flower.mp4,24.69794
ice_cream.mp4,29.10628
crops-field.mp4,33.76495
jellyfish.mp4,40.22957
waves.mp4,54.62694
cloudy-sky.mp4,40.82218
traffic.mp4,11.57837
offroad-car.mp4,30.05396
police-car.mp4,16.06067
cooking.mp4,13.54926
coffee-machine.mp4,33.08022
dunes.mp4,39.60695
surfer.mp4,44.7879
photographer.mp4,9.90455
people-dancing.mp4,24.16488
bird-walking.mp4,33.50326
earth.mp4,28.72414
timelapse-night.mp4,16.99599
butterfly.mp4,30.55557
winter.mp4,33.79484
playing-basketball.mp4,38.21913
workers.mp4,19.61684
wind-turbine.mp4,27.91576
swing.mp4,40.74282
spaghetti.mp4,33.59418
gym-workout.mp4,25.20398
sketching.mp4,40.48261
strawberry-slicing.mp4,31.00249
work.mp4,28.78021
candles.mp4,36.63441
clown-fish.mp4,13.58943
food-market.mp4,28.52093
