video,score
autumn.mp4,0.2454
sushi.mp4,-0.19377
disco-ball.mp4,-0.24545
dusk-city.mp4,0.09207
street-artist.mp4,0.31706
seal.mp4,0.40827
writing.mp4,0.20557
eiffel-tower.mp4,0.29598
christmas.mp4,-0.15394
dark-city.mp4,-0.07138
yoga.mp4,-0.35344
airplane-window.mp4,-0.13278
shuttle-landing.mp4,0.51645
moon.mp4,-0.08664
swimming-pool.mp4,-0.08727
ice-hockey.mp4,-0.2449
beach.mp4,-0.086
flowing-river.mp4,-0.17383
flower.mp4,-0.02929
ice_cream.mp4,-0.08217
crops-field.mp4,0.43112
jellyfish.mp4,-0.30985
waves.mp4,-0.13205
cloudy-sky.mp4,0.39143
traffic.mp4,-0.29918
offroad-car.mp4,0.32454
police-car.mp4,-0.10118
cooking.mp4,-0.32176
coffee-machine.mp4,0.33845
dunes.mp4,0.37998
surfer.mp4,-0.09963
photographer.mp4,-0.34859
people-dancing.mp4,-0.10358
bird-walking.mp4,0.49088
earth.mp4,-0.17226
timelapse-night.mp4,-0.31262
butterfly.mp4,0.46334
winter.mp4,0.25323
playing-basketball.mp4,0.4814
workers.mp4,-0.05134
wind-turbine.mp4,0.10603
swing.mp4,-0.12501
spaghetti.mp4,0.14729
gym-workout.mp4,0.00725
sketching.mp4,0.01793
strawberry-slicing.mp4,0.32711
work.mp4,0.43989
candles.mp4,-0.24602
clown-fish.mp4,-0.27807
food-market.mp4,-0.11299
