video,score
autumn.mp4,9.83601
sushi.mp4,3419.86342
disco-ball.mp4,86712.59892
dusk-city.mp4,7235.27584
street-artist.mp4,71.92908
seal.mp4,217.7806
writing.mp4,14590.32374
eiffel-tower.mp4,1325.72354
christmas.mp4,707.11194
dark-city.mp4,61.30129
yoga.mp4,659.79675
airplane-window.mp4,1139.52274
shuttle-landing.mp4,9.23777
moon.mp4,13.19737
swimming-pool.mp4,6396.07547
ice-hockey.mp4,4481.71506
beach.mp4,56.0111
flowing-river.mp4,2775.70687
flower.mp4,64404.03199
ice_cream.mp4,254.07915
crops-field.mp4,10.11336
jellyfish.mp4,62.76863
waves.mp4,1541.42128
cloudy-sky.mp4,284.83647
traffic.mp4,4749.82105
offroad-car.mp4,14.82214
police-car.mp4,113.40866
cooking.mp4,17479.64142
coffee-machine.mp4,58.55616
dunes.mp4,135.59952
surfer.mp4,2962.62001
photographer.mp4,17542.42998
people-dancing.mp4,3964.03564
bird-walking.mp4,9.79859
earth.mp4,19157.73376
timelapse-night.mp4,7969.34151
butterfly.mp4,9.17846
winter.mp4,23.85182
playing-basketball.mp4,5.93831
workers.mp4,1930.33864
wind-turbine.mp4,29.48876
swing.mp4,521.35185
spaghetti.mp4,7.68832
gym-workout.mp4,46.09187
sketching.mp4,4216.67046
strawberry-slicing.mp4,15.30728
work.mp4,169.08177
candles.mp4,76010.75886
clown-fish.mp4,9177.49092
food-market.mp4,2307.78304
