video,score
autumn.mp4,7.73595
sushi.mp4,7.23481
disco-ball.mp4,0.85256
dusk-city.mp4,8.37894
street-artist.mp4,9.23971
seal.mp4,8.44366
writing.mp4,8.8255
eiffel-tower.mp4,6.74023
christmas.mp4,4.84077
dark-city.mp4,4.31334
yoga.mp4,2.23448
airplane-window.mp4,4.78242
shuttle-landing.mp4,5.40239
moon.mp4,0.01337
swimming-pool.mp4,5.88543
ice-hockey.mp4,1.06179
beach.mp4,6.15172
flowing-river.mp4,7.79651
flower.mp4,7.04584
ice_cream.mp4,3.97055
crops-field.mp4,5.18602
jellyfish.mp4,2.47927
waves.mp4,3.38115
cloudy-sky.mp4,8.20677
traffic.mp4,2.6609
offroad-car.mp4,6.8352
police-car.mp4,5.74798
cooking.mp4,5.3826
coffee-machine.mp4,5.63002
dunes.mp4,8.04345
surfer.mp4,2.4753
photographer.mp4,3.93206
people-dancing.mp4,4.82197
bird-walking.mp4,5.98783
earth.mp4,2.67874
timelapse-night.mp4,1.96149
butterfly.mp4,6.56477
winter.mp4,9.01733
playing-basketball.mp4,7.50026
workers.mp4,5.99358
wind-turbine.mp4,5.04063
swing.mp4,7.41341
spaghetti.mp4,5.59701
gym-workout.mp4,4.81685
sketching.mp4,5.74278
strawberry-slicing.mp4,9.75684
work.mp4,7.9341
candles.mp4,2.15286
clown-fish.mp4,6.73555
food-market.mp4,3.50626
