video,score
autumn.mp4,40.11738
sushi.mp4,4882.82088
disco-ball.mp4,12642.67705
dusk-city.mp4,1118.99781
street-artist.mp4,91.96188
seal.mp4,101.8564
writing.mp4,6481.38851
eiffel-tower.mp4,212.70646
christmas.mp4,733.97642
dark-city.mp4,783.29539
yoga.mp4,303.08264
airplane-window.mp4,334.07241
shuttle-landing.mp4,8.24829
moon.mp4,13425.19522
swimming-pool.mp4,501.41762
ice-hockey.mp4,3254.21952
beach.mp4,140.45236
flowing-river.mp4,423.5789
flower.mp4,6592.91499
ice_cream.mp4,12465.92905
crops-field.mp4,9.91552
jellyfish.mp4,8226.47055
waves.mp4,1213.8533
cloudy-sky.mp4,84.37548
traffic.mp4,1148.04928
offroad-car.mp4,17.19239
police-car.mp4,71.34208
cooking.mp4,1871.94852
coffee-machine.mp4,50.19847
dunes.mp4,38.09067
surfer.mp4,2189.68491
photographer.mp4,3166.26387
people-dancing.mp4,9906.2621
bird-walking.mp4,8.30563
earth.mp4,13333.21654
timelapse-night.mp4,2213.56727
butterfly.mp4,7.57994
winter.mp4,24.3222
playing-basketball.mp4,10.48481
workers.mp4,368.81908
wind-turbine.mp4,28.46256
swing.mp4,417.98703
spaghetti.mp4,91.22222
gym-workout.mp4,36.52185
sketching.mp4,431.11051
strawberry-slicing.mp4,45.34453
work.mp4,1898.41622
candles.mp4,15321.78809
clown-fish.mp4,1270.64854
food-market.mp4,12792.39989
