video,score
autumn.mp4,0.42422
sushi.mp4,0.40167
disco-ball.mp4,0.75788
dusk-city.mp4,0.36352
street-artist.mp4,0.29982
seal.mp4,0.32632
writing.mp4,0.32793
eiffel-tower.mp4,0.37907
christmas.mp4,0.50026
dark-city.mp4,0.50646
yoga.mp4,0.61988
airplane-window.mp4,0.45179
shuttle-landing.mp4,0.38677
moon.mp4,0.96757
swimming-pool.mp4,0.49561
ice-hockey.mp4,0.6904
beach.mp4,0.536
flowing-river.mp4,0.36321
flower.mp4,0.39541
ice_cream.mp4,0.43089
crops-field.mp4,0.43103
jellyfish.mp4,0.66791
waves.mp4,0.46512
cloudy-sky.mp4,0.43404
traffic.mp4,0.61183
offroad-car.mp4,0.29891
police-car.mp4,0.42659
cooking.mp4,0.53388
coffee-machine.mp4,0.41586
dunes.mp4,0.27182
surfer.mp4,0.51457
photographer.mp4,0.54492
people-dancing.mp4,0.44786
bird-walking.mp4,0.37168
earth.mp4,0.55988
timelapse-night.mp4,0.68979
butterfly.mp4,0.36294
winter.mp4,0.29136
playing-basketball.mp4,0.33261
workers.mp4,0.44081
wind-turbine.mp4,0.47684
swing.mp4,0.38272
spaghetti.mp4,0.52454
gym-workout.mp4,0.43225
sketching.mp4,0.41838
strawberry-slicing.mp4,0.28393
work.mp4,0.32484
candles.mp4,0.71908
clown-fish.mp4,0.42512
food-market.mp4,0.4717
