video,score
autumn.mp4,2.32715
sushi.mp4,2.91325
disco-ball.mp4,2.02884
dusk-city.mp4,1.84131
street-artist.mp4,2.65261
seal.mp4,1.87367
writing.mp4,2.08003
eiffel-tower.mp4,1.53704
christmas.mp4,2.42424
dark-city.mp4,2.18562
yoga.mp4,1.47902
airplane-window.mp4,1.62578
shuttle-landing.mp4,1.48492
moon.mp4,1.5057
swimming-pool.mp4,2.65328
ice-hockey.mp4,1.32931
beach.mp4,1.77164
flowing-river.mp4,2.08435
flower.mp4,2.62136
ice_cream.mp4,2.00495
crops-field.mp4,1.64924
jellyfish.mp4,1.82795
waves.mp4,1.97898
cloudy-sky.mp4,1.03894
traffic.mp4,1.5433
offroad-car.mp4,2.08467
police-car.mp4,2.38775
cooking.mp4,2.68965
coffee-machine.mp4,1.81443
dunes.mp4,2.00654
surfer.mp4,1.70327
photographer.mp4,2.94623
people-dancing.mp4,2.77228
bird-walking.mp4,2.20604
earth.mp4,1.42777
timelapse-night.mp4,2.5588
butterfly.mp4,2.60787
winter.mp4,1.47851
playing-basketball.mp4,1.59843
workers.mp4,2.10737
wind-turbine.mp4,1.80099
swing.mp4,1.81295
spaghetti.mp4,2.01243
gym-workout.mp4,1.54022
sketching.mp4,1.60996
strawberry-slicing.mp4,1.68344
work.mp4,2.1557
candles.mp4,1.99742
clown-fish.mp4,3.23823
food-market.mp4,2.68908
