video,score
autumn.mp4,8.1817
sushi.mp4,11.58432
disco-ball.mp4,8.09898
dusk-city.mp4,8.83228
street-artist.mp4,10.40356
seal.mp4,6.45154
writing.mp4,7.72376
eiffel-tower.mp4,7.13724
christmas.mp4,8.69725
dark-city.mp4,7.44003
yoga.mp4,5.79221
airplane-window.mp4,5.88087
shuttle-landing.mp4,5.47242
moon.mp4,5.13202
swimming-pool.mp4,10.4171
ice-hockey.mp4,5.04943
beach.mp4,6.10091
flowing-river.mp4,8.842
flower.mp4,10.95352
ice_cream.mp4,7.8588
crops-field.mp4,6.3995
jellyfish.mp4,6.04327
waves.mp4,7.04809
cloudy-sky.mp4,4.37396
traffic.mp4,6.67843
offroad-car.mp4,8.45846
police-car.mp4,9.48428
cooking.mp4,10.57473
coffee-machine.mp4,7.14264
dunes.mp4,7.58214
surfer.mp4,6.7608
photographer.mp4,11.94242
people-dancing.mp4,12.08607
bird-walking.mp4,7.71114
earth.mp4,5.4984
timelapse-night.mp4,9.89728
butterfly.mp4,10.15952
winter.mp4,5.40881
playing-basketball.mp4,6.71708
workers.mp4,7.91566
wind-turbine.mp4,6.67251
swing.mp4,7.27792
spaghetti.mp4,7.0328
gym-workout.mp4,6.25401
sketching.mp4,6.12588
strawberry-slicing.mp4,8.52347
work.mp4,7.50469
candles.mp4,6.96493
clown-fish.mp4,13.10984
food-market.mp4,11.79394
