video,score
autumn.mp4,0.25333
sushi.mp4,-0.30442
disco-ball.mp4,-0.15714
dusk-city.mp4,0.09656
street-artist.mp4,0.22064
seal.mp4,0.26991
writing.mp4,0.08405
eiffel-tower.mp4,0.13424
christmas.mp4,-0.39181
dark-city.mp4,-0.42104
yoga.mp4,0.17149
airplane-window.mp4,-0.06835
shuttle-landing.mp4,0.44753
moon.mp4,-0.05477
swimming-pool.mp4,-0.15234
ice-hockey.mp4,-0.1314
beach.mp4,0.19443
flowing-river.mp4,-0.05658
flower.mp4,-0.17558
ice_cream.mp4,-0.02008
crops-field.mp4,0.13784
jellyfish.mp4,-0.10598
waves.mp4,-0.1674
cloudy-sky.mp4,0.7788
traffic.mp4,-0.48463
offroad-car.mp4,-0.12074
police-car.mp4,-0.41774
cooking.mp4,-0.48827
coffee-machine.mp4,-0.00486
dunes.mp4,0.48048
surfer.mp4,0.01302
photographer.mp4,-0.44042
people-dancing.mp4,-0.18644
bird-walking.mp4,0.15797
earth.mp4,-0.11191
timelapse-night.mp4,-0.59659
butterfly.mp4,0.05517
winter.mp4,0.3178
playing-basketball.mp4,0.33316
workers.mp4,-0.12942
wind-turbine.mp4,-0.12026
swing.mp4,0.06489
spaghetti.mp4,0.04298
gym-workout.mp4,-0.44114
sketching.mp4,0.3993
strawberry-slicing.mp4,0.47152
work.mp4,0.12248
candles.mp4,-0.15639
clown-fish.mp4,-0.35909
food-market.mp4,-0.12593
