video,score
autumn.mp4,6.85594
sushi.mp4,7049.95444
disco-ball.mp4,185.78378
dusk-city.mp4,472.00013
street-artist.mp4,1085.71341
seal.mp4,951.53378
writing.mp4,586.76861
eiffel-tower.mp4,134.60557
christmas.mp4,1751.01118
dark-city.mp4,2779.55554
yoga.mp4,498.23327
airplane-window.mp4,371.79774
shuttle-landing.mp4,69.87105
moon.mp4,23243.33183
swimming-pool.mp4,757.41649
ice-hockey.mp4,35315.66393
beach.mp4,1261.05535
flowing-river.mp4,818.00672
flower.mp4,1016.77368
ice_cream.mp4,20508.23824
crops-field.mp4,102.81834
jellyfish.mp4,2493.2219
waves.mp4,4010.6787
cloudy-sky.mp4,61.30906
traffic.mp4,1420.45939
offroad-car.mp4,1389.81927
police-car.mp4,1602.2105
cooking.mp4,1325.30723
coffee-machine.mp4,322.90635
dunes.mp4,333.54253
surfer.mp4,37771.27366
photographer.mp4,916.58771
people-dancing.mp4,13829.97834
bird-walking.mp4,138.41197
earth.mp4,15933.12671
timelapse-night.mp4,2229.59049
butterfly.mp4,424.87512
winter.mp4,748.09628
playing-basketball.mp4,385.68166
workers.mp4,1454.84722
wind-turbine.mp4,2790.35418
swing.mp4,528.30457
spaghetti.mp4,18.02143
gym-workout.mp4,2335.30162
sketching.mp4,4138.48865
strawberry-slicing.mp4,443.13711
work.mp4,1820.26151
candles.mp4,565.82803
clown-fish.mp4,1491.92235
food-market.mp4,19864.40377
