video,score
autumn.mp4,0.81972
sushi.mp4,-0.16584
disco-ball.mp4,-0.15464
dusk-city.mp4,0.14265
street-artist.mp4,0.24872
seal.mp4,0.56128
writing.mp4,0.34897
eiffel-tower.mp4,0.38945
christmas.mp4,-0.60012
dark-city.mp4,-0.63085
yoga.mp4,0.14158
airplane-window.mp4,-0.07761
shuttle-landing.mp4,0.30791
moon.mp4,-0.06691
swimming-pool.mp4,0.04073
ice-hockey.mp4,-0.18358
beach.mp4,-0.09826
flowing-river.mp4,0.05069
flower.mp4,-0.21241
ice_cream.mp4,-0.0511
crops-field.mp4,0.28262
jellyfish.mp4,-0.45427
waves.mp4,-0.16998
cloudy-sky.mp4,0.73125
traffic.mp4,-0.47541
offroad-car.mp4,-0.3025
police-car.mp4,-0.32651
cooking.mp4,-0.43967
coffee-machine.mp4,-0.01177
dunes.mp4,0.44579
surfer.mp4,-0.01056
photographer.mp4,-0.36889
people-dancing.mp4,-0.34983
bird-walking.mp4,0.29957
earth.mp4,-0.13327
timelapse-night.mp4,-0.57032
butterfly.mp4,0.18812
winter.mp4,0.24174
playing-basketball.mp4,0.46567
workers.mp4,-0.24044
wind-turbine.mp4,0.01626
swing.mp4,0.20596
spaghetti.mp4,0.39139
gym-workout.mp4,-0.43485
sketching.mp4,0.23358
strawberry-slicing.mp4,0.41549
work.mp4,0.35259
candles.mp4,-0.13602
clown-fish.mp4,-0.41282
food-market.mp4,-0.15666
