video,score
autumn.mp4,7.89015
sushi.mp4,10.78863
disco-ball.mp4,7.85148
dusk-city.mp4,9.84906
street-artist.mp4,9.24031
seal.mp4,6.91869
writing.mp4,8.21786
eiffel-tower.mp4,7.8293
christmas.mp4,8.54796
dark-city.mp4,7.90282
yoga.mp4,6.04435
airplane-window.mp4,7.70772
shuttle-landing.mp4,6.35283
moon.mp4,5.62646
swimming-pool.mp4,9.92988
ice-hockey.mp4,5.00358
beach.mp4,5.95659
flowing-river.mp4,9.88265
flower.mp4,10.02334
ice_cream.mp4,7.42382
crops-field.mp4,6.912
jellyfish.mp4,6.54035
waves.mp4,7.40893
cloudy-sky.mp4,6.22695
traffic.mp4,6.68814
offroad-car.mp4,8.83883
police-car.mp4,9.03312
cooking.mp4,10.0739
coffee-machine.mp4,7.59458
dunes.mp4,7.35169
surfer.mp4,6.86613
photographer.mp4,10.66483
people-dancing.mp4,11.6164
bird-walking.mp4,7.23006
earth.mp4,6.21147
timelapse-night.mp4,10.26922
butterfly.mp4,9.38704
winter.mp4,7.38391
playing-basketball.mp4,7.69155
workers.mp4,8.60304
wind-turbine.mp4,7.53522
swing.mp4,7.56042
spaghetti.mp4,7.29842
gym-workout.mp4,7.56683
sketching.mp4,6.19195
strawberry-slicing.mp4,9.53912
work.mp4,7.60638
candles.mp4,6.96675
clown-fish.mp4,12.65059
food-market.mp4,10.34593
