video,score
autumn.mp4,4.47509
sushi.mp4,5.22378
disco-ball.mp4,1.1325
dusk-city.mp4,5.16016
street-artist.mp4,5.09147
seal.mp4,4.12125
writing.mp4,4.80004
eiffel-tower.mp4,3.61842
christmas.mp4,3.51503
dark-city.mp4,3.60087
yoga.mp4,5.22548
airplane-window.mp4,4.45177
shuttle-landing.mp4,2.63133
moon.mp4,0.01572
swimming-pool.mp4,3.4189
ice-hockey.mp4,1.43211
beach.mp4,3.84429
flowing-river.mp4,6.38571
flower.mp4,5.03999
ice_cream.mp4,3.77763
crops-field.mp4,2.70676
jellyfish.mp4,2.95988
waves.mp4,3.4545
cloudy-sky.mp4,4.24179
traffic.mp4,2.90595
offroad-car.mp4,4.77771
police-car.mp4,4.28729
cooking.mp4,4.30332
coffee-machine.mp4,2.98239
dunes.mp4,5.97223
surfer.mp4,2.96576
photographer.mp4,3.90959
people-dancing.mp4,3.41242
bird-walking.mp4,2.9644
earth.mp4,2.26542
timelapse-night.mp4,2.51768
butterfly.mp4,3.00692
winter.mp4,5.98846
playing-basketball.mp4,3.52816
workers.mp4,4.23346
wind-turbine.mp4,2.50411
swing.mp4,5.63211
spaghetti.mp4,2.73137
gym-workout.mp4,3.79185
sketching.mp4,6.24239
strawberry-slicing.mp4,6.89066
work.mp4,3.30684
candles.mp4,1.8996
clown-fish.mp4,5.19326
food-market.mp4,3.10522
