video,score
autumn.mp4,4.14322
sushi.mp4,5.33952
disco-ball.mp4,1.02889
dusk-city.mp4,5.22171
street-artist.mp4,5.12651
seal.mp4,3.68059
writing.mp4,4.776
eiffel-tower.mp4,3.55579
christmas.mp4,3.65106
dark-city.mp4,2.90233
yoga.mp4,4.76968
airplane-window.mp4,4.31786
shuttle-landing.mp4,2.18835
moon.mp4,0.01407
swimming-pool.mp4,3.68708
ice-hockey.mp4,1.22973
beach.mp4,4.1064
flowing-river.mp4,6.64183
flower.mp4,5.64709
ice_cream.mp4,4.04406
crops-field.mp4,2.33805
jellyfish.mp4,2.07644
waves.mp4,2.85261
cloudy-sky.mp4,4.57427
traffic.mp4,2.68486
offroad-car.mp4,4.54993
police-car.mp4,4.15414
cooking.mp4,4.15305
coffee-machine.mp4,2.72604
dunes.mp4,6.71183
surfer.mp4,2.91904
photographer.mp4,3.7847
people-dancing.mp4,3.76452
bird-walking.mp4,2.86404
earth.mp4,2.50017
timelapse-night.mp4,2.01208
butterfly.mp4,2.9416
winter.mp4,5.84894
playing-basketball.mp4,3.4493
workers.mp4,3.98922
wind-turbine.mp4,2.61947
swing.mp4,6.52462
spaghetti.mp4,2.70661
gym-workout.mp4,3.50849
sketching.mp4,5.1746
strawberry-slicing.mp4,6.21696
work.mp4,3.10931
candles.mp4,2.10151
clown-fish.mp4,5.19695
food-market.mp4,3.3483
