video,score
autumn.mp4,0.52904
sushi.mp4,0.44528
disco-ball.mp4,0.71336
dusk-city.mp4,0.45321
street-artist.mp4,0.47467
seal.mp4,0.56422
writing.mp4,0.48406
eiffel-tower.mp4,0.58706
christmas.mp4,0.5735
dark-city.mp4,0.65057
yoga.mp4,0.47029
airplane-window.mp4,0.48308
shuttle-landing.mp4,0.69222
moon.mp4,0.95959
swimming-pool.mp4,0.59483
ice-hockey.mp4,0.73505
beach.mp4,0.51272
flowing-river.mp4,0.37552
flower.mp4,0.43966
ice_cream.mp4,0.4552
crops-field.mp4,0.70109
jellyfish.mp4,0.67703
waves.mp4,0.54678
cloudy-sky.mp4,0.51665
traffic.mp4,0.65159
offroad-car.mp4,0.50667
police-car.mp4,0.55896
cooking.mp4,0.57607
coffee-machine.mp4,0.63334
dunes.mp4,0.386
surfer.mp4,0.53077
photographer.mp4,0.55505
people-dancing.mp4,0.54666
bird-walking.mp4,0.63031
earth.mp4,0.61941
timelapse-night.mp4,0.74055
butterfly.mp4,0.6211
winter.mp4,0.40909
playing-basketball.mp4,0.63998
workers.mp4,0.55787
wind-turbine.mp4,0.66106
swing.mp4,0.34344
spaghetti.mp4,0.64854
gym-workout.mp4,0.61223
sketching.mp4,0.48798
strawberry-slicing.mp4,0.37629
work.mp4,0.6332
candles.mp4,0.67935
clown-fish.mp4,0.46466
food-market.mp4,0.52027
