video,score
autumn.mp4,2.08863
sushi.mp4,2.49027
disco-ball.mp4,1.8249
dusk-city.mp4,2.38346
street-artist.mp4,2.22994
seal.mp4,1.755
writing.mp4,1.98163
eiffel-tower.mp4,1.83121
christmas.mp4,2.21005
dark-city.mp4,2.04596
yoga.mp4,1.25457
airplane-window.mp4,1.98533
shuttle-landing.mp4,1.52618
moon.mp4,1.19146
swimming-pool.mp4,2.4093
ice-hockey.mp4,1.12318
beach.mp4,1.57628
flowing-river.mp4,2.29596
flower.mp4,2.34102
ice_cream.mp4,1.63776
crops-field.mp4,1.88313
jellyfish.mp4,1.66206
waves.mp4,1.78221
cloudy-sky.mp4,1.58362
traffic.mp4,1.66286
offroad-car.mp4,2.13747
police-car.mp4,2.27232
cooking.mp4,2.47648
coffee-machine.mp4,1.77185
dunes.mp4,1.74595
surfer.mp4,1.49205
photographer.mp4,2.61927
people-dancing.mp4,2.46027
bird-walking.mp4,1.89686
earth.mp4,1.30371
timelapse-night.mp4,2.61934
butterfly.mp4,2.38186
winter.mp4,1.79614
playing-basketball.mp4,1.98752
workers.mp4,2.31515
wind-turbine.mp4,1.88542
swing.mp4,1.79558
spaghetti.mp4,1.83516
gym-workout.mp4,1.96486
sketching.mp4,1.44502
strawberry-slicing.mp4,2.16925
work.mp4,2.01397
candles.mp4,1.73884
clown-fish.mp4,2.93747
food-market.mp4,2.21754
