video,score
autumn.mp4,-0.02133
sushi.mp4,0.084
disco-ball.mp4,-0.07972
dusk-city.mp4,0.12784
street-artist.mp4,-0.20556
seal.mp4,-0.22522
writing.mp4,-0.16771
eiffel-tower.mp4,-0.10859
christmas.mp4,-0.06646
dark-city.mp4,-0.21127
yoga.mp4,0.37402
airplane-window.mp4,0.00711
shuttle-landing.mp4,-0.18606
moon.mp4,-0.04861
swimming-pool.mp4,-0.02363
ice-hockey.mp4,-0.13557
beach.mp4,-0.04567
flowing-river.mp4,0.25413
flower.mp4,-0.00173
ice_cream.mp4,-0.00728
crops-field.mp4,-0.14332
jellyfish.mp4,-0.15235
waves.mp4,-0.0937
cloudy-sky.mp4,0.0357
traffic.mp4,-0.02385
offroad-car.mp4,-0.16232
police-car.mp4,-0.01923
cooking.mp4,0.02802
coffee-machine.mp4,-0.16348
dunes.mp4,0.39907
surfer.mp4,-0.00812
photographer.mp4,-0.03968
people-dancing.mp4,-0.13004
bird-walking.mp4,-0.15173
earth.mp4,-0.11903
timelapse-night.mp4,-0.00894
butterfly.mp4,-0.21104
winter.mp4,0.00979
playing-basketball.mp4,-0.20388
workers.mp4,-0.04146
wind-turbine.mp4,-0.19786
swing.mp4,0.41453
spaghetti.mp4,-0.06305
gym-workout.mp4,-0.18134
sketching.mp4,0.07341
strawberry-slicing.mp4,0.28202
work.mp4,-0.26678
candles.mp4,-0.09931
clown-fish.mp4,-0.03984
food-market.mp4,-0.05376
