video,score
autumn.mp4,0.46481
sushi.mp4,0.4844
disco-ball.mp4,0.74796
dusk-city.mp4,0.50325
street-artist.mp4,0.39714
seal.mp4,0.4686
writing.mp4,0.46701
eiffel-tower.mp4,0.56695
christmas.mp4,0.58507
dark-city.mp4,0.61059
yoga.mp4,0.52952
airplane-window.mp4,0.52396
shuttle-landing.mp4,0.53851
moon.mp4,0.94241
swimming-pool.mp4,0.64072
ice-hockey.mp4,0.65489
beach.mp4,0.53508
flowing-river.mp4,0.40639
flower.mp4,0.45046
ice_cream.mp4,0.41683
crops-field.mp4,0.5225
jellyfish.mp4,0.69232
waves.mp4,0.50994
cloudy-sky.mp4,0.44704
traffic.mp4,0.69606
offroad-car.mp4,0.37617
police-car.mp4,0.60149
cooking.mp4,0.60576
coffee-machine.mp4,0.54828
dunes.mp4,0.32956
surfer.mp4,0.46976
photographer.mp4,0.59807
people-dancing.mp4,0.50521
bird-walking.mp4,0.51128
earth.mp4,0.58846
timelapse-night.mp4,0.77208
butterfly.mp4,0.51974
winter.mp4,0.35786
playing-basketball.mp4,0.53221
workers.mp4,0.54494
wind-turbine.mp4,0.64717
swing.mp4,0.43647
spaghetti.mp4,0.60305
gym-workout.mp4,0.5596
sketching.mp4,0.39198
strawberry-slicing.mp4,0.36759
work.mp4,0.53033
candles.mp4,0.6873
clown-fish.mp4,0.52267
food-market.mp4,0.51548
