video,score
autumn.mp4,6.58005
sushi.mp4,8.5326
disco-ball.mp4,8.40663
dusk-city.mp4,9.18778
street-artist.mp4,9.53319
seal.mp4,5.4304
writing.mp4,6.67081
eiffel-tower.mp4,7.52015
christmas.mp4,7.35426
dark-city.mp4,9.0559
yoga.mp4,6.91818
airplane-window.mp4,7.39772
shuttle-landing.mp4,6.53467
moon.mp4,5.71441
swimming-pool.mp4,9.1204
ice-hockey.mp4,6.14968
beach.mp4,7.25611
flowing-river.mp4,9.93123
flower.mp4,11.32018
ice_cream.mp4,7.59823
crops-field.mp4,5.50401
jellyfish.mp4,6.89243
waves.mp4,5.01967
cloudy-sky.mp4,7.05919
traffic.mp4,8.41024
offroad-car.mp4,8.42822
police-car.mp4,8.94391
cooking.mp4,8.77257
coffee-machine.mp4,6.09648
dunes.mp4,5.80766
surfer.mp4,6.03171
photographer.mp4,9.1757
people-dancing.mp4,10.37479
bird-walking.mp4,5.17707
earth.mp4,8.26348
timelapse-night.mp4,10.59643
butterfly.mp4,9.28845
winter.mp4,9.03664
playing-basketball.mp4,6.88856
workers.mp4,6.66398
wind-turbine.mp4,4.26193
swing.mp4,7.48165
spaghetti.mp4,6.19378
gym-workout.mp4,6.27215
sketching.mp4,5.39368
strawberry-slicing.mp4,10.18705
work.mp4,5.4132
candles.mp4,7.02728
clown-fish.mp4,12.19214
food-market.mp4,10.05831
