video,score
autumn.mp4,0.49672
sushi.mp4,0.49703
disco-ball.mp4,0.75787
dusk-city.mp4,0.50575
street-artist.mp4,0.41643
seal.mp4,0.52608
writing.mp4,0.50649
eiffel-tower.mp4,0.58123
christmas.mp4,0.59087
dark-city.mp4,0.62468
yoga.mp4,0.59499
airplane-window.mp4,0.55852
shuttle-landing.mp4,0.62765
moon.mp4,0.96096
swimming-pool.mp4,0.66456
ice-hockey.mp4,0.72614
beach.mp4,0.44605
flowing-river.mp4,0.41665
flower.mp4,0.45814
ice_cream.mp4,0.45805
crops-field.mp4,0.57204
jellyfish.mp4,0.72872
waves.mp4,0.54271
cloudy-sky.mp4,0.44454
traffic.mp4,0.72816
offroad-car.mp4,0.39965
police-car.mp4,0.63616
cooking.mp4,0.62158
coffee-machine.mp4,0.53403
dunes.mp4,0.37525
surfer.mp4,0.52695
photographer.mp4,0.61271
people-dancing.mp4,0.53094
bird-walking.mp4,0.52472
earth.mp4,0.58108
timelapse-night.mp4,0.81281
butterfly.mp4,0.52119
winter.mp4,0.3323
playing-basketball.mp4,0.56718
workers.mp4,0.56818
wind-turbine.mp4,0.62532
swing.mp4,0.42258
spaghetti.mp4,0.49779
gym-workout.mp4,0.58563
sketching.mp4,0.50094
strawberry-slicing.mp4,0.37949
work.mp4,0.56435
candles.mp4,0.66263
clown-fish.mp4,0.51649
food-market.mp4,0.55057
