video,score
autumn.mp4,6.02094
sushi.mp4,5.6586
disco-ball.mp4,0.71244
dusk-city.mp4,5.73886
street-artist.mp4,7.47482
seal.mp4,5.35142
writing.mp4,5.56147
eiffel-tower.mp4,4.41649
christmas.mp4,4.73916
dark-city.mp4,4.25277
yoga.mp4,3.982
airplane-window.mp4,3.98033
shuttle-landing.mp4,4.47325
moon.mp4,0.05149
swimming-pool.mp4,3.20294
ice-hockey.mp4,1.48406
beach.mp4,4.04793
flowing-river.mp4,7.77581
flower.mp4,5.36844
ice_cream.mp4,3.69695
crops-field.mp4,5.17083
jellyfish.mp4,2.57518
waves.mp4,3.44285
cloudy-sky.mp4,6.56416
traffic.mp4,2.32802
offroad-car.mp4,7.32239
police-car.mp4,4.29856
cooking.mp4,4.35804
coffee-machine.mp4,4.80595
dunes.mp4,7.74418
surfer.mp4,2.87748
photographer.mp4,3.50936
people-dancing.mp4,3.84461
bird-walking.mp4,5.01461
earth.mp4,2.18039
timelapse-night.mp4,1.97536
butterfly.mp4,5.4285
winter.mp4,8.05627
playing-basketball.mp4,4.8558
workers.mp4,5.25996
wind-turbine.mp4,3.32439
swing.mp4,6.78483
spaghetti.mp4,2.74372
gym-workout.mp4,4.73378
sketching.mp4,6.8123
strawberry-slicing.mp4,8.28322
work.mp4,5.37702
candles.mp4,1.68789
clown-fish.mp4,5.33946
food-market.mp4,2.72067
