video,score
autumn.mp4,2070.43381
sushi.mp4,82728.71622
disco-ball.mp4,129731.75818
dusk-city.mp4,1434.18805
street-artist.mp4,1967.3411
seal.mp4,2892.0831
writing.mp4,35533.32608
eiffel-tower.mp4,37991.74366
christmas.mp4,36273.94116
dark-city.mp4,9330.33032
yoga.mp4,2200.33697
airplane-window.mp4,1769.30215
shuttle-landing.mp4,2039.96431
moon.mp4,166614.90234
swimming-pool.mp4,113962.22554
ice-hockey.mp4,1073.17022
beach.mp4,1362.41439
flowing-river.mp4,2068.04122
flower.mp4,800.98531
ice_cream.mp4,152207.25279
crops-field.mp4,1772.63378
jellyfish.mp4,155.14454
waves.mp4,1222.32438
cloudy-sky.mp4,1737.42961
traffic.mp4,1360.94302
offroad-car.mp4,1546.0604
police-car.mp4,661.61156
cooking.mp4,4635.88513
coffee-machine.mp4,5993.2654
dunes.mp4,2521.97942
surfer.mp4,2392.6922
photographer.mp4,5982.30975
people-dancing.mp4,147314.3571
bird-walking.mp4,1824.62714
earth.mp4,117863.34547
timelapse-night.mp4,760.11266
butterfly.mp4,1751.18851
winter.mp4,1740.47973
playing-basketball.mp4,2107.51617
workers.mp4,2465.80598
wind-turbine.mp4,1076.29487
swing.mp4,3019.86241
spaghetti.mp4,4232.87566
gym-workout.mp4,1089.91232
sketching.mp4,2574.33851
strawberry-slicing.mp4,1900.33598
work.mp4,34274.50067
candles.mp4,107843.93488
clown-fish.mp4,7447.74523
food-market.mp4,148216.14585
