video,score
autumn.mp4,-0.22844
sushi.mp4,0.2263
disco-ball.mp4,-0.00788
dusk-city.mp4,0.41912
street-artist.mp4,-0.20079
seal.mp4,-0.16358
writing.mp4,0.02453
eiffel-tower.mp4,-0.02079
christmas.mp4,0.33995
dark-city.mp4,0.26697
yoga.mp4,-0.13673
airplane-window.mp4,0.17596
shuttle-landing.mp4,-0.14976
moon.mp4,-0.01939
swimming-pool.mp4,0.3788
ice-hockey.mp4,-0.06633
beach.mp4,-0.18426
flowing-river.mp4,-0.111
flower.mp4,0.10591
ice_cream.mp4,-0.05218
crops-field.mp4,-0.16616
jellyfish.mp4,0.60381
waves.mp4,0.08124
cloudy-sky.mp4,-0.26868
traffic.mp4,0.45774
offroad-car.mp4,-0.05829
police-car.mp4,0.63818
cooking.mp4,0.53814
coffee-machine.mp4,-0.14583
dunes.mp4,-0.31042
surfer.mp4,-0.06762
photographer.mp4,0.24739
people-dancing.mp4,0.09241
bird-walking.mp4,-0.13583
earth.mp4,-0.04759
timelapse-night.mp4,0.2631
butterfly.mp4,-0.15
winter.mp4,-0.1253
playing-basketball.mp4,-0.19076
workers.mp4,0.51936
wind-turbine.mp4,-0.09491
swing.mp4,-0.14021
spaghetti.mp4,-0.1428
gym-workout.mp4,0.32342
sketching.mp4,-0.18088
strawberry-slicing.mp4,0.08834
work.mp4,-0.14339
candles.mp4,0.00342
clown-fish.mp4,0.39392
food-market.mp4,0.03851
