video,score
autumn.mp4,5.69043
sushi.mp4,11.29044
disco-ball.mp4,7.38255
dusk-city.mp4,11.17994
street-artist.mp4,9.33218
seal.mp4,4.95984
writing.mp4,7.10875
eiffel-tower.mp4,7.62662
christmas.mp4,6.34719
dark-city.mp4,6.29143
yoga.mp4,5.30874
airplane-window.mp4,6.83996
shuttle-landing.mp4,5.12067
moon.mp4,2.79725
swimming-pool.mp4,8.98832
ice-hockey.mp4,3.79236
beach.mp4,5.36777
flowing-river.mp4,9.63444
flower.mp4,9.61122
ice_cream.mp4,7.09025
crops-field.mp4,5.53695
jellyfish.mp4,2.23436
waves.mp4,6.49064
cloudy-sky.mp4,4.43829
traffic.mp4,6.22132
offroad-car.mp4,9.95331
police-car.mp4,9.77855
cooking.mp4,10.17713
coffee-machine.mp4,6.94176
dunes.mp4,6.6007
surfer.mp4,6.47593
photographer.mp4,10.23091
people-dancing.mp4,12.19485
bird-walking.mp4,5.57501
earth.mp4,5.00143
timelapse-night.mp4,9.67333
butterfly.mp4,8.27081
winter.mp4,6.88785
playing-basketball.mp4,7.07132
workers.mp4,7.57699
wind-turbine.mp4,6.71622
swing.mp4,6.29497
spaghetti.mp4,4.52609
gym-workout.mp4,6.7885
sketching.mp4,5.03027
strawberry-slicing.mp4,10.80941
work.mp4,6.01844
candles.mp4,4.95943
clown-fish.mp4,12.72394
food-market.mp4,10.40542
