video,score
autumn.mp4,0.8468
sushi.mp4,0.62091
disco-ball.mp4,0.65597
dusk-city.mp4,0.67155
street-artist.mp4,0.76207
seal.mp4,0.77176
writing.mp4,0.6583
eiffel-tower.mp4,0.75578
christmas.mp4,0.71754
dark-city.mp4,0.57385
yoga.mp4,0.7071
airplane-window.mp4,0.68017
shuttle-landing.mp4,0.84032
moon.mp4,0.62327
swimming-pool.mp4,0.67405
ice-hockey.mp4,0.78826
beach.mp4,0.67624
flowing-river.mp4,0.6694
flower.mp4,0.53895
ice_cream.mp4,0.57378
crops-field.mp4,0.89288
jellyfish.mp4,0.56376
waves.mp4,0.70828
cloudy-sky.mp4,0.75185
traffic.mp4,0.68509
offroad-car.mp4,0.7369
police-car.mp4,0.70423
cooking.mp4,0.69053
coffee-machine.mp4,0.81281
dunes.mp4,0.77861
surfer.mp4,0.72947
photographer.mp4,0.68045
people-dancing.mp4,0.59257
bird-walking.mp4,0.8468
earth.mp4,0.5543
timelapse-night.mp4,0.66403
butterfly.mp4,0.81412
winter.mp4,0.70225
playing-basketball.mp4,0.82936
workers.mp4,0.70552
wind-turbine.mp4,0.83822
swing.mp4,0.67243
spaghetti.mp4,0.88862
gym-workout.mp4,0.7646
sketching.mp4,0.72763
strawberry-slicing.mp4,0.70799
work.mp4,0.77011
candles.mp4,0.69251
clown-fish.mp4,0.65449
food-market.mp4,0.52354
