video,score
autumn.mp4,0.23581
sushi.mp4,2.1922
disco-ball.mp4,0.73545
dusk-city.mp4,2.56313
street-artist.mp4,1.17985
seal.mp4,0.94398
writing.mp4,1.86215
eiffel-tower.mp4,1.50765
christmas.mp4,2.40666
dark-city.mp4,2.22899
yoga.mp4,0.42175
airplane-window.mp4,1.84661
shuttle-landing.mp4,0.27434
moon.mp4,0.01934
swimming-pool.mp4,2.47051
ice-hockey.mp4,0.44025
beach.mp4,0.55835
flowing-river.mp4,1.6706
flower.mp4,2.0312
ice_cream.mp4,0.93043
crops-field.mp4,0.28159
jellyfish.mp4,2.78073
waves.mp4,1.37716
cloudy-sky.mp4,0.19844
traffic.mp4,2.64661
offroad-car.mp4,1.41124
police-car.mp4,3.00708
cooking.mp4,2.7974
coffee-machine.mp4,0.69259
dunes.mp4,0.58097
surfer.mp4,0.47075
photographer.mp4,2.15875
people-dancing.mp4,1.85892
bird-walking.mp4,0.69455
earth.mp4,0.74214
timelapse-night.mp4,1.94233
butterfly.mp4,0.83242
winter.mp4,1.38868
playing-basketball.mp4,0.62724
workers.mp4,2.7625
wind-turbine.mp4,0.57507
swing.mp4,1.29618
spaghetti.mp4,0.25422
gym-workout.mp4,2.07459
sketching.mp4,0.536
strawberry-slicing.mp4,1.72761
work.mp4,0.94599
candles.mp4,0.87765
clown-fish.mp4,2.4607
food-market.mp4,1.40098
