video,score
autumn.mp4,-0.12315
sushi.mp4,0.48501
disco-ball.mp4,0.12833
dusk-city.mp4,-0.01695
street-artist.mp4,-0.19512
seal.mp4,-0.17366
writing.mp4,0.16913
eiffel-tower.mp4,-0.10788
christmas.mp4,-0.03119
dark-city.mp4,0.21318
yoga.mp4,0.1539
airplane-window.mp4,-0.011
shuttle-landing.mp4,-0.06707
moon.mp4,0.64172
swimming-pool.mp4,0.16157
ice-hockey.mp4,-0.01047
beach.mp4,0.10021
flowing-river.mp4,0.01178
flower.mp4,0.72482
ice_cream.mp4,0.64035
crops-field.mp4,-0.20343
jellyfish.mp4,0.34017
waves.mp4,0.05672
cloudy-sky.mp4,0.05177
traffic.mp4,-0.01598
offroad-car.mp4,-0.1352
police-car.mp4,-0.03754
cooking.mp4,0.03794
coffee-machine.mp4,-0.15182
dunes.mp4,-0.16773
surfer.mp4,0.00318
photographer.mp4,-0.03683
people-dancing.mp4,0.59722
bird-walking.mp4,-0.16185
earth.mp4,0.56575
timelapse-night.mp4,0.07587
butterfly.mp4,-0.18828
winter.mp4,-0.04897
playing-basketball.mp4,-0.12793
workers.mp4,-0.04087
wind-turbine.mp4,-0.01207
swing.mp4,0.18151
spaghetti.mp4,-0.13528
gym-workout.mp4,-0.08424
sketching.mp4,0.02368
strawberry-slicing.mp4,-0.05284
work.mp4,0.06456
candles.mp4,0.10968
clown-fish.mp4,-0.02183
food-market.mp4,0.63087
