video,score
autumn.mp4,955.49474
sushi.mp4,1346.80386
disco-ball.mp4,14561.58503
dusk-city.mp4,608.03649
street-artist.mp4,791.14569
seal.mp4,956.39274
writing.mp4,3389.24379
eiffel-tower.mp4,790.61304
christmas.mp4,260.82006
dark-city.mp4,362.97454
yoga.mp4,1058.59075
airplane-window.mp4,183.39227
shuttle-landing.mp4,975.14669
moon.mp4,93.13372
swimming-pool.mp4,548.0411
ice-hockey.mp4,576.86988
beach.mp4,719.50584
flowing-river.mp4,840.76093
flower.mp4,1879.80784
ice_cream.mp4,320.80755
crops-field.mp4,787.08407
jellyfish.mp4,47.73698
waves.mp4,639.13823
cloudy-sky.mp4,865.17812
traffic.mp4,111.8193
offroad-car.mp4,695.80752
police-car.mp4,181.38482
cooking.mp4,1234.61775
coffee-machine.mp4,762.77016
dunes.mp4,962.68491
surfer.mp4,645.7116
photographer.mp4,455.11835
people-dancing.mp4,1851.6198
bird-walking.mp4,759.82589
earth.mp4,4903.74156
timelapse-night.mp4,815.14551
butterfly.mp4,751.8993
winter.mp4,784.42011
playing-basketball.mp4,899.82703
workers.mp4,346.72074
wind-turbine.mp4,249.05028
swing.mp4,992.29019
spaghetti.mp4,1011.56072
gym-workout.mp4,295.02523
sketching.mp4,692.90275
strawberry-slicing.mp4,795.98298
work.mp4,950.33542
candles.mp4,11329.10815
clown-fish.mp4,590.19883
food-market.mp4,1908.61683
