video,score
autumn.mp4,0.02778
sushi.mp4,0.15089
disco-ball.mp4,0.06778
dusk-city.mp4,0.32259
street-artist.mp4,0.02851
seal.mp4,-0.00049
writing.mp4,0.02543
eiffel-tower.mp4,-0.07321
christmas.mp4,0.06764
dark-city.mp4,-0.30116
yoga.mp4,-0.10444
airplane-window.mp4,0.66681
shuttle-landing.mp4,-0.136
moon.mp4,-0.03547
swimming-pool.mp4,0.13641
ice-hockey.mp4,-0.10557
beach.mp4,-0.24614
flowing-river.mp4,-0.1568
flower.mp4,0.17683
ice_cream.mp4,-0.01599
crops-field.mp4,-0.25368
jellyfish.mp4,-0.20373
waves.mp4,-0.09969
cloudy-sky.mp4,0.01384
traffic.mp4,0.18505
offroad-car.mp4,-0.20215
police-car.mp4,0.06797
cooking.mp4,0.03893
coffee-machine.mp4,-0.23619
dunes.mp4,-0.05478
surfer.mp4,0.0008
photographer.mp4,0.36278
people-dancing.mp4,-0.08905
bird-walking.mp4,-0.25639
earth.mp4,-0.06523
timelapse-night.mp4,0.16893
butterfly.mp4,-0.29739
winter.mp4,-0.01977
playing-basketball.mp4,-0.01607
workers.mp4,0.10934
wind-turbine.mp4,-0.20452
swing.mp4,-0.1703
spaghetti.mp4,0.34629
gym-workout.mp4,-0.29761
sketching.mp4,0.027
strawberry-slicing.mp4,0.18323
work.mp4,-0.23715
candles.mp4,-0.05706
clown-fish.mp4,0.14237
food-market.mp4,-0.01546
