video,score
autumn.mp4,77.40764
sushi.mp4,148.73866
disco-ball.mp4,158.74993
dusk-city.mp4,106.84249
street-artist.mp4,900.60781
seal.mp4,422.26652
writing.mp4,140.0152
eiffel-tower.mp4,100.52304
christmas.mp4,132.73267
dark-city.mp4,180.94479
yoga.mp4,760.26895
airplane-window.mp4,17.07928
shuttle-landing.mp4,94.50131
moon.mp4,290.83819
swimming-pool.mp4,135.84998
ice-hockey.mp4,6820.84553
beach.mp4,249.28616
flowing-river.mp4,380.57895
flower.mp4,434.93163
ice_cream.mp4,287.48412
crops-field.mp4,126.16205
jellyfish.mp4,225.43926
waves.mp4,2939.21976
cloudy-sky.mp4,203.65741
traffic.mp4,93.29426
offroad-car.mp4,192.88545
police-car.mp4,126.87464
cooking.mp4,133.22643
coffee-machine.mp4,164.6735
dunes.mp4,102.248
surfer.mp4,6600.99753
photographer.mp4,95.10186
people-dancing.mp4,260.048
bird-walking.mp4,144.88708
earth.mp4,297.27195
timelapse-night.mp4,139.88215
butterfly.mp4,160.25021
winter.mp4,122.42285
playing-basketball.mp4,75.89012
workers.mp4,89.30323
wind-turbine.mp4,156.2996
swing.mp4,454.22064
spaghetti.mp4,41.99583
gym-workout.mp4,161.64121
sketching.mp4,2074.55864
strawberry-slicing.mp4,93.77155
work.mp4,96.73013
candles.mp4,350.86506
clown-fish.mp4,220.3173
food-market.mp4,275.26495
