video,score
autumn.mp4,4.23253
sushi.mp4,4.91099
disco-ball.mp4,1.66928
dusk-city.mp4,5.99452
street-artist.mp4,5.13175
seal.mp4,4.27358
writing.mp4,5.08746
eiffel-tower.mp4,3.5205
christmas.mp4,2.94864
dark-city.mp4,3.54331
yoga.mp4,2.80269
airplane-window.mp4,5.36955
shuttle-landing.mp4,2.03423
moon.mp4,0.03324
swimming-pool.mp4,3.62426
ice-hockey.mp4,1.2619
beach.mp4,2.77633
flowing-river.mp4,5.20862
flower.mp4,3.77965
ice_cream.mp4,2.81542
crops-field.mp4,2.36397
jellyfish.mp4,2.91457
waves.mp4,2.30609
cloudy-sky.mp4,3.81784
traffic.mp4,3.12968
offroad-car.mp4,3.63389
police-car.mp4,4.05109
cooking.mp4,3.81871
coffee-machine.mp4,2.3188
dunes.mp4,5.17301
surfer.mp4,2.60833
photographer.mp4,4.14822
people-dancing.mp4,2.37433
bird-walking.mp4,1.73626
earth.mp4,2.1893
timelapse-night.mp4,2.53937
butterfly.mp4,2.16944
winter.mp4,5.49851
playing-basketball.mp4,3.17162
workers.mp4,4.57498
wind-turbine.mp4,2.04559
swing.mp4,4.79474
spaghetti.mp4,2.79306
gym-workout.mp4,2.18553
sketching.mp4,5.40089
strawberry-slicing.mp4,6.19051
work.mp4,3.17025
candles.mp4,1.93453
clown-fish.mp4,4.82241
food-market.mp4,2.53121
