video,score
autumn.mp4,0.54527
sushi.mp4,0.44812
disco-ball.mp4,0.60926
dusk-city.mp4,0.38633
street-artist.mp4,0.48265
seal.mp4,0.49539
writing.mp4,0.44186
eiffel-tower.mp4,0.55992
christmas.mp4,0.60769
dark-city.mp4,0.61663
yoga.mp4,0.62994
airplane-window.mp4,0.3392
shuttle-landing.mp4,0.69637
moon.mp4,0.94561
swimming-pool.mp4,0.53483
ice-hockey.mp4,0.7365
beach.mp4,0.59871
flowing-river.mp4,0.48869
flower.mp4,0.52716
ice_cream.mp4,0.51904
crops-field.mp4,0.70388
jellyfish.mp4,0.64096
waves.mp4,0.6212
cloudy-sky.mp4,0.6296
traffic.mp4,0.59434
offroad-car.mp4,0.59169
police-car.mp4,0.55457
cooking.mp4,0.56481
coffee-machine.mp4,0.66519
dunes.mp4,0.49037
surfer.mp4,0.53712
photographer.mp4,0.50297
people-dancing.mp4,0.57325
bird-walking.mp4,0.70315
earth.mp4,0.56924
timelapse-night.mp4,0.6964
butterfly.mp4,0.68917
winter.mp4,0.49673
playing-basketball.mp4,0.62857
workers.mp4,0.47854
wind-turbine.mp4,0.71311
swing.mp4,0.51647
spaghetti.mp4,0.59544
gym-workout.mp4,0.69006
sketching.mp4,0.47356
strawberry-slicing.mp4,0.43952
work.mp4,0.61392
candles.mp4,0.64382
clown-fish.mp4,0.47274
food-market.mp4,0.52048
