video,score
autumn.mp4,9.69393
sushi.mp4,10.09585
disco-ball.mp4,9.6961
dusk-city.mp4,11.60877
street-artist.mp4,11.79061
seal.mp4,9.68758
writing.mp4,9.73421
eiffel-tower.mp4,10.10576
christmas.mp4,10.24812
dark-city.mp4,12.36873
yoga.mp4,9.57771
airplane-window.mp4,10.08244
shuttle-landing.mp4,9.15629
moon.mp4,9.81121
swimming-pool.mp4,10.38117
ice-hockey.mp4,9.4534
beach.mp4,10.61754
flowing-river.mp4,10.51872
flower.mp4,11.48684
ice_cream.mp4,9.96281
crops-field.mp4,9.50507
jellyfish.mp4,10.89257
waves.mp4,9.6662
cloudy-sky.mp4,10.80071
traffic.mp4,9.77623
offroad-car.mp4,9.62494
police-car.mp4,11.50224
cooking.mp4,10.01001
coffee-machine.mp4,9.31289
dunes.mp4,9.18428
surfer.mp4,8.89835
photographer.mp4,10.17078
people-dancing.mp4,10.99848
bird-walking.mp4,8.48713
earth.mp4,11.52519
timelapse-night.mp4,13.71137
butterfly.mp4,9.02991
winter.mp4,12.20844
playing-basketball.mp4,9.56513
workers.mp4,9.70767
wind-turbine.mp4,8.74103
swing.mp4,9.8391
spaghetti.mp4,10.00178
gym-workout.mp4,10.32988
sketching.mp4,9.28905
strawberry-slicing.mp4,10.73039
work.mp4,9.3264
candles.mp4,10.57019
clown-fish.mp4,10.82449
food-market.mp4,11.49837
