video,score
autumn.mp4,70.1387
sushi.mp4,24716.29625
disco-ball.mp4,1022.17178
dusk-city.mp4,114.1007
street-artist.mp4,184.77714
seal.mp4,645.35557
writing.mp4,622.18393
eiffel-tower.mp4,186.37897
christmas.mp4,160.09044
dark-city.mp4,2747.2461
yoga.mp4,1037.39564
airplane-window.mp4,61.38893
shuttle-landing.mp4,88.57476
moon.mp4,90830.4538
swimming-pool.mp4,209.47503
ice-hockey.mp4,8892.25006
beach.mp4,287.95759
flowing-river.mp4,327.53095
flower.mp4,689.10001
ice_cream.mp4,79461.82454
crops-field.mp4,207.75458
jellyfish.mp4,165.57555
waves.mp4,3138.89993
cloudy-sky.mp4,191.33206
traffic.mp4,121.84909
offroad-car.mp4,218.70303
police-car.mp4,123.73269
cooking.mp4,236.42981
coffee-machine.mp4,361.1539
dunes.mp4,352.77288
surfer.mp4,4933.69349
photographer.mp4,175.08935
people-dancing.mp4,51755.02277
bird-walking.mp4,198.79688
earth.mp4,62242.46664
timelapse-night.mp4,198.15149
butterfly.mp4,196.58906
winter.mp4,166.43625
playing-basketball.mp4,64.77481
workers.mp4,105.55869
wind-turbine.mp4,159.46634
swing.mp4,868.18536
spaghetti.mp4,12.32019
gym-workout.mp4,166.86495
sketching.mp4,11854.25218
strawberry-slicing.mp4,76.42123
work.mp4,6049.32669
candles.mp4,2075.0265
clown-fish.mp4,180.19093
food-market.mp4,77001.88021
