video,score
autumn.mp4,3.25159
sushi.mp4,4.0456
disco-ball.mp4,1.43085
dusk-city.mp4,4.42997
street-artist.mp4,4.00613
seal.mp4,3.15406
writing.mp4,3.69468
eiffel-tower.mp4,2.47601
christmas.mp4,2.55029
dark-city.mp4,1.19801
yoga.mp4,2.15624
airplane-window.mp4,4.71267
shuttle-landing.mp4,1.29881
moon.mp4,0.01526
swimming-pool.mp4,2.82592
ice-hockey.mp4,0.9872
beach.mp4,2.35008
flowing-river.mp4,3.70447
flower.mp4,4.48649
ice_cream.mp4,2.59372
crops-field.mp4,0.94195
jellyfish.mp4,1.10385
waves.mp4,1.72126
cloudy-sky.mp4,3.542
traffic.mp4,2.21274
offroad-car.mp4,3.12446
police-car.mp4,3.01951
cooking.mp4,2.76356
coffee-machine.mp4,1.34831
dunes.mp4,3.73363
surfer.mp4,2.26792
photographer.mp4,3.58242
people-dancing.mp4,2.30848
bird-walking.mp4,1.32128
earth.mp4,1.57695
timelapse-night.mp4,1.87101
butterfly.mp4,1.39842
winter.mp4,4.32594
playing-basketball.mp4,2.52484
workers.mp4,3.71381
wind-turbine.mp4,1.55098
swing.mp4,3.27596
spaghetti.mp4,3.36596
gym-workout.mp4,1.58104
sketching.mp4,3.61875
strawberry-slicing.mp4,4.67876
work.mp4,2.06524
candles.mp4,1.27007
clown-fish.mp4,3.9878
food-market.mp4,2.21596
