video,score
autumn.mp4,0.33161
sushi.mp4,0.42304
disco-ball.mp4,0.7328
dusk-city.mp4,0.36002
street-artist.mp4,0.28839
seal.mp4,0.32196
writing.mp4,0.3609
eiffel-tower.mp4,0.49903
christmas.mp4,0.61002
dark-city.mp4,0.67944
yoga.mp4,0.58558
airplane-window.mp4,0.45041
shuttle-landing.mp4,0.49234
moon.mp4,0.96049
swimming-pool.mp4,0.54452
ice-hockey.mp4,0.71358
beach.mp4,0.46324
flowing-river.mp4,0.40191
flower.mp4,0.42437
ice_cream.mp4,0.45494
crops-field.mp4,0.63262
jellyfish.mp4,0.67545
waves.mp4,0.52018
cloudy-sky.mp4,0.4046
traffic.mp4,0.69508
offroad-car.mp4,0.46115
police-car.mp4,0.50503
cooking.mp4,0.55613
coffee-machine.mp4,0.60006
dunes.mp4,0.38838
surfer.mp4,0.50613
photographer.mp4,0.55371
people-dancing.mp4,0.54087
bird-walking.mp4,0.57412
earth.mp4,0.57727
timelapse-night.mp4,0.80275
butterfly.mp4,0.56433
winter.mp4,0.36217
playing-basketball.mp4,0.42412
workers.mp4,0.4618
wind-turbine.mp4,0.57144
swing.mp4,0.44225
spaghetti.mp4,0.34548
gym-workout.mp4,0.58624
sketching.mp4,0.39658
strawberry-slicing.mp4,0.31567
work.mp4,0.45445
candles.mp4,0.6605
clown-fish.mp4,0.45354
food-market.mp4,0.52069
