video,score
autumn.mp4,28.13652
sushi.mp4,118.79709
disco-ball.mp4,204.01486
dusk-city.mp4,66.62401
street-artist.mp4,403.61103
seal.mp4,214.15188
writing.mp4,118.73451
eiffel-tower.mp4,46.7409
christmas.mp4,98.63169
dark-city.mp4,58.94774
yoga.mp4,133.8644
airplane-window.mp4,101.9919
shuttle-landing.mp4,32.9921
moon.mp4,224.56452
swimming-pool.mp4,118.0273
ice-hockey.mp4,9967.18081
beach.mp4,49.96196
flowing-river.mp4,38.23382
flower.mp4,89.77097
ice_cream.mp4,221.20223
crops-field.mp4,21.88978
jellyfish.mp4,113.33915
waves.mp4,131.47665
cloudy-sky.mp4,129.15988
traffic.mp4,89.63862
offroad-car.mp4,36.50669
police-car.mp4,63.86271
cooking.mp4,73.46818
coffee-machine.mp4,32.636
dunes.mp4,39.73508
surfer.mp4,3514.85278
photographer.mp4,109.27883
people-dancing.mp4,186.61631
bird-walking.mp4,29.21389
earth.mp4,199.02915
timelapse-night.mp4,82.38349
butterfly.mp4,30.68602
winter.mp4,33.55747
playing-basketball.mp4,16.56292
workers.mp4,58.75523
wind-turbine.mp4,57.23154
swing.mp4,63.62637
spaghetti.mp4,50.45309
gym-workout.mp4,54.99702
sketching.mp4,1147.96559
strawberry-slicing.mp4,26.01949
work.mp4,46.89661
candles.mp4,222.34045
clown-fish.mp4,114.58106
food-market.mp4,207.87762
