video,score
autumn.mp4,0.35257
sushi.mp4,-0.12635
disco-ball.mp4,-0.14195
dusk-city.mp4,0.0792
street-artist.mp4,0.70327
seal.mp4,0.65887
writing.mp4,0.14311
eiffel-tower.mp4,0.16677
christmas.mp4,-0.44082
dark-city.mp4,-0.03043
yoga.mp4,-0.14693
airplane-window.mp4,-0.03688
shuttle-landing.mp4,0.13016
moon.mp4,-0.05057
swimming-pool.mp4,0.04799
ice-hockey.mp4,-0.14123
beach.mp4,0.00663
flowing-river.mp4,-0.08289
flower.mp4,-0.12504
ice_cream.mp4,-0.05345
crops-field.mp4,0.14766
jellyfish.mp4,-0.07263
waves.mp4,-0.12732
cloudy-sky.mp4,0.1748
traffic.mp4,-0.32861
offroad-car.mp4,-0.16504
police-car.mp4,-0.1333
cooking.mp4,-0.26601
coffee-machine.mp4,-0.09838
dunes.mp4,0.17897
surfer.mp4,-0.03036
photographer.mp4,-0.3049
people-dancing.mp4,-0.16357
bird-walking.mp4,-0.10588
earth.mp4,-0.08517
timelapse-night.mp4,-0.39128
butterfly.mp4,-0.07343
winter.mp4,0.21031
playing-basketball.mp4,0.41626
workers.mp4,-0.02585
wind-turbine.mp4,-0.04599
swing.mp4,-0.01325
spaghetti.mp4,0.31041
gym-workout.mp4,-0.28285
sketching.mp4,0.51321
strawberry-slicing.mp4,0.3368
work.mp4,0.18913
candles.mp4,-0.11289
clown-fish.mp4,-0.35982
food-market.mp4,-0.09913
