video,score
autumn.mp4,5.93383
sushi.mp4,5.61606
disco-ball.mp4,0.96305
dusk-city.mp4,6.52109
street-artist.mp4,8.29797
seal.mp4,7.98055
writing.mp4,6.88882
eiffel-tower.mp4,5.61839
christmas.mp4,3.06471
dark-city.mp4,4.36571
yoga.mp4,2.73074
airplane-window.mp4,4.51731
shuttle-landing.mp4,3.87731
moon.mp4,0.03364
swimming-pool.mp4,4.47529
ice-hockey.mp4,1.52588
beach.mp4,3.62605
flowing-river.mp4,6.53448
flower.mp4,5.20895
ice_cream.mp4,3.93604
crops-field.mp4,4.51789
jellyfish.mp4,2.91632
waves.mp4,3.4873
cloudy-sky.mp4,5.2843
traffic.mp4,2.26204
offroad-car.mp4,5.09414
police-car.mp4,4.87167
cooking.mp4,4.0033
coffee-machine.mp4,3.90487
dunes.mp4,6.78931
surfer.mp4,2.82709
photographer.mp4,3.3397
people-dancing.mp4,3.27582
bird-walking.mp4,3.63661
earth.mp4,2.61265
timelapse-night.mp4,1.84043
butterfly.mp4,4.23212
winter.mp4,7.33027
playing-basketball.mp4,5.94943
workers.mp4,4.94793
wind-turbine.mp4,3.63918
swing.mp4,6.17025
spaghetti.mp4,4.52952
gym-workout.mp4,3.54742
sketching.mp4,7.80685
strawberry-slicing.mp4,7.50689
work.mp4,5.59438
candles.mp4,1.9695
clown-fish.mp4,4.97471
food-market.mp4,3.17826
