video,score
autumn.mp4,1.86748
sushi.mp4,4.25551
disco-ball.mp4,1.01272
dusk-city.mp4,4.50687
street-artist.mp4,4.62386
seal.mp4,3.27908
writing.mp4,4.33751
eiffel-tower.mp4,3.26189
christmas.mp4,2.88424
dark-city.mp4,5.4075
yoga.mp4,1.67325
airplane-window.mp4,3.28591
shuttle-landing.mp4,2.40253
moon.mp4,0.34508
swimming-pool.mp4,3.15275
ice-hockey.mp4,0.86212
beach.mp4,2.68469
flowing-river.mp4,4.24445
flower.mp4,3.95532
ice_cream.mp4,2.40583
crops-field.mp4,2.2564
jellyfish.mp4,5.03516
waves.mp4,2.29079
cloudy-sky.mp4,2.34278
traffic.mp4,3.65429
offroad-car.mp4,3.91928
police-car.mp4,4.50478
cooking.mp4,3.53058
coffee-machine.mp4,2.78171
dunes.mp4,4.28521
surfer.mp4,1.53959
photographer.mp4,3.19562
people-dancing.mp4,2.79864
bird-walking.mp4,2.53873
earth.mp4,2.16406
timelapse-night.mp4,3.57555
butterfly.mp4,3.34211
winter.mp4,5.00052
playing-basketball.mp4,3.18607
workers.mp4,3.67551
wind-turbine.mp4,2.1815
swing.mp4,3.83014
spaghetti.mp4,1.37034
gym-workout.mp4,3.97612
sketching.mp4,3.2651
strawberry-slicing.mp4,4.89592
work.mp4,3.43654
candles.mp4,1.12917
clown-fish.mp4,3.8795
food-market.mp4,2.652
