video,score
autumn.mp4,0.78433
sushi.mp4,0.49941
disco-ball.mp4,0.66265
dusk-city.mp4,0.54892
street-artist.mp4,0.50171
seal.mp4,0.62199
writing.mp4,0.53447
eiffel-tower.mp4,0.57815
christmas.mp4,0.55691
dark-city.mp4,0.4026
yoga.mp4,0.76022
airplane-window.mp4,0.55566
shuttle-landing.mp4,0.66811
moon.mp4,0.84642
swimming-pool.mp4,0.56219
ice-hockey.mp4,0.79523
beach.mp4,0.60051
flowing-river.mp4,0.56978
flower.mp4,0.52728
ice_cream.mp4,0.55876
crops-field.mp4,0.71027
jellyfish.mp4,0.36826
waves.mp4,0.61312
cloudy-sky.mp4,0.75989
traffic.mp4,0.49983
offroad-car.mp4,0.53911
police-car.mp4,0.50078
cooking.mp4,0.55599
coffee-machine.mp4,0.64816
dunes.mp4,0.58451
surfer.mp4,0.68685
photographer.mp4,0.53018
people-dancing.mp4,0.49902
bird-walking.mp4,0.66267
earth.mp4,0.55645
timelapse-night.mp4,0.49798
butterfly.mp4,0.6157
winter.mp4,0.5093
playing-basketball.mp4,0.61217
workers.mp4,0.54605
wind-turbine.mp4,0.68964
swing.mp4,0.58198
spaghetti.mp4,0.8174
gym-workout.mp4,0.5085
sketching.mp4,0.66576
strawberry-slicing.mp4,0.53375
work.mp4,0.59774
candles.mp4,0.6941
clown-fish.mp4,0.52045
food-market.mp4,0.49155
