video,score
autumn.mp4,1.8627
sushi.mp4,2.80497
disco-ball.mp4,1.80815
dusk-city.mp4,2.77126
street-artist.mp4,2.40965
seal.mp4,1.64422
writing.mp4,2.13664
eiffel-tower.mp4,1.85779
christmas.mp4,1.97625
dark-city.mp4,1.8317
yoga.mp4,1.46007
airplane-window.mp4,2.08119
shuttle-landing.mp4,1.54971
moon.mp4,1.16477
swimming-pool.mp4,2.3348
ice-hockey.mp4,1.35873
beach.mp4,1.57069
flowing-river.mp4,2.32822
flower.mp4,2.03273
ice_cream.mp4,1.86001
crops-field.mp4,1.83338
jellyfish.mp4,0.35654
waves.mp4,1.95536
cloudy-sky.mp4,1.40386
traffic.mp4,1.61242
offroad-car.mp4,2.5987
police-car.mp4,2.50624
cooking.mp4,2.66678
coffee-machine.mp4,2.0582
dunes.mp4,1.74693
surfer.mp4,1.8643
photographer.mp4,2.62147
people-dancing.mp4,2.5934
bird-walking.mp4,1.80568
earth.mp4,1.33047
timelapse-night.mp4,2.56846
butterfly.mp4,2.24829
winter.mp4,1.93043
playing-basketball.mp4,1.94651
workers.mp4,2.19312
wind-turbine.mp4,2.09291
swing.mp4,1.64603
spaghetti.mp4,1.55487
gym-workout.mp4,1.9932
sketching.mp4,1.66175
strawberry-slicing.mp4,2.40592
work.mp4,1.92865
candles.mp4,1.71033
clown-fish.mp4,2.93856
food-market.mp4,2.30599
