video,score
autumn.mp4,0.63486
sushi.mp4,3.56029
disco-ball.mp4,0.5779
dusk-city.mp4,3.01323
street-artist.mp4,3.10166
seal.mp4,1.63421
writing.mp4,2.75646
eiffel-tower.mp4,1.98117
christmas.mp4,4.54463
dark-city.mp4,4.64775
yoga.mp4,0.68842
airplane-window.mp4,2.71365
shuttle-landing.mp4,0.84678
moon.mp4,0.00259
swimming-pool.mp4,3.85643
ice-hockey.mp4,0.55629
beach.mp4,1.40312
flowing-river.mp4,3.26971
flower.mp4,3.2256
ice_cream.mp4,1.59522
crops-field.mp4,0.94213
jellyfish.mp4,5.85587
waves.mp4,2.7221
cloudy-sky.mp4,0.57531
traffic.mp4,4.6935
offroad-car.mp4,2.97661
police-car.mp4,5.31218
cooking.mp4,4.74614
coffee-machine.mp4,1.35457
dunes.mp4,1.53439
surfer.mp4,0.77009
photographer.mp4,3.5348
people-dancing.mp4,3.05717
bird-walking.mp4,1.48198
earth.mp4,1.15213
timelapse-night.mp4,4.17036
butterfly.mp4,1.98263
winter.mp4,2.79993
playing-basketball.mp4,2.07563
workers.mp4,5.07027
wind-turbine.mp4,2.75306
swing.mp4,2.60274
spaghetti.mp4,0.77805
gym-workout.mp4,5.10739
sketching.mp4,1.07253
strawberry-slicing.mp4,3.02293
work.mp4,1.97924
candles.mp4,1.36839
clown-fish.mp4,4.72175
food-market.mp4,2.06065
