video,score
autumn.mp4,2.05806
sushi.mp4,2.852
disco-ball.mp4,1.93436
dusk-city.mp4,2.78191
street-artist.mp4,1.97669
seal.mp4,1.83303
writing.mp4,2.31435
eiffel-tower.mp4,2.1042
christmas.mp4,2.1822
dark-city.mp4,2.11431
yoga.mp4,1.72277
airplane-window.mp4,2.20354
shuttle-landing.mp4,1.71499
moon.mp4,1.41855
swimming-pool.mp4,2.41917
ice-hockey.mp4,1.47328
beach.mp4,1.55536
flowing-river.mp4,2.48478
flower.mp4,2.11422
ice_cream.mp4,1.57384
crops-field.mp4,1.77818
jellyfish.mp4,1.55351
waves.mp4,2.16671
cloudy-sky.mp4,1.91062
traffic.mp4,1.8433
offroad-car.mp4,2.45792
police-car.mp4,2.19849
cooking.mp4,2.71347
coffee-machine.mp4,2.20886
dunes.mp4,1.8813
surfer.mp4,1.97854
photographer.mp4,2.57211
people-dancing.mp4,2.68435
bird-walking.mp4,1.95716
earth.mp4,1.71588
timelapse-night.mp4,2.27543
butterfly.mp4,2.37732
winter.mp4,2.31628
playing-basketball.mp4,2.17459
workers.mp4,2.43683
wind-turbine.mp4,2.1821
swing.mp4,1.74594
spaghetti.mp4,1.79295
gym-workout.mp4,2.16624
sketching.mp4,1.86061
strawberry-slicing.mp4,2.61974
work.mp4,2.12972
candles.mp4,1.91699
clown-fish.mp4,3.09997
food-market.mp4,2.32473
