video,score
autumn.mp4,0.04853
sushi.mp4,-0.04021
disco-ball.mp4,0.14451
dusk-city.mp4,0.06809
street-artist.mp4,-0.1442
seal.mp4,-0.21341
writing.mp4,-0.16471
eiffel-tower.mp4,-0.27193
christmas.mp4,-0.13956
dark-city.mp4,-0.25983
yoga.mp4,0.35974
airplane-window.mp4,0.18858
shuttle-landing.mp4,-0.12841
moon.mp4,-0.03023
swimming-pool.mp4,-0.01726
ice-hockey.mp4,-0.09918
beach.mp4,0.08547
flowing-river.mp4,0.06029
flower.mp4,0.0778
ice_cream.mp4,-0.00284
crops-field.mp4,-0.40717
jellyfish.mp4,0.18626
waves.mp4,-0.06353
cloudy-sky.mp4,0.06045
traffic.mp4,0.07269
offroad-car.mp4,-0.25427
police-car.mp4,-0.09402
cooking.mp4,-0.0176
coffee-machine.mp4,-0.34071
dunes.mp4,-0.01177
surfer.mp4,0.00555
photographer.mp4,0.05407
people-dancing.mp4,-0.10008
bird-walking.mp4,-0.33009
earth.mp4,-0.01744
timelapse-night.mp4,0.02668
butterfly.mp4,-0.37543
winter.mp4,0.02666
playing-basketball.mp4,-0.1149
workers.mp4,-0.01292
wind-turbine.mp4,-0.19977
swing.mp4,-0.1103
spaghetti.mp4,-0.06615
gym-workout.mp4,-0.23393
sketching.mp4,0.28974
strawberry-slicing.mp4,0.34624
work.mp4,-0.34934
candles.mp4,0.0695
clown-fish.mp4,0.00217
food-market.mp4,-0.03842
