video,score
autumn.mp4,0.6556
sushi.mp4,0.56193
disco-ball.mp4,0.66291
dusk-city.mp4,0.54662
street-artist.mp4,0.57398
seal.mp4,0.66955
writing.mp4,0.60299
eiffel-tower.mp4,0.73828
christmas.mp4,0.68625
dark-city.mp4,0.80253
yoga.mp4,0.64622
airplane-window.mp4,0.44243
shuttle-landing.mp4,0.82929
moon.mp4,0.96679
swimming-pool.mp4,0.69008
ice-hockey.mp4,0.8036
beach.mp4,0.71422
flowing-river.mp4,0.56289
flower.mp4,0.54857
ice_cream.mp4,0.5815
crops-field.mp4,0.89572
jellyfish.mp4,0.76565
waves.mp4,0.67888
cloudy-sky.mp4,0.6639
traffic.mp4,0.67706
offroad-car.mp4,0.65523
police-car.mp4,0.66098
cooking.mp4,0.68496
coffee-machine.mp4,0.82653
dunes.mp4,0.59112
surfer.mp4,0.60788
photographer.mp4,0.57636
people-dancing.mp4,0.67384
bird-walking.mp4,0.82634
earth.mp4,0.70291
timelapse-night.mp4,0.74993
butterfly.mp4,0.81873
winter.mp4,0.60098
playing-basketball.mp4,0.74702
workers.mp4,0.5976
wind-turbine.mp4,0.77397
swing.mp4,0.58284
spaghetti.mp4,0.62361
gym-workout.mp4,0.74014
sketching.mp4,0.56381
strawberry-slicing.mp4,0.53346
work.mp4,0.76972
candles.mp4,0.77833
clown-fish.mp4,0.57285
food-market.mp4,0.62614
